,author,title,description,url,urlToImage,publishedAt,content,source.name,category
393,,Roborock’s Siri-ready S6 Pure robotic vacuum and mop now $240 off for Black Friday - 9to5Mac,"Today we are taking a closer look at the Roborock S6 Pure robotic vacuum and mop, now available in black for $359.99 (Reg. $599) for 9to5Mac readers.",https://9to5mac.com/2020/11/25/roborock-siri-s6-robot-vacuum-mop/,https://9to5mac.com/wp-content/uploads/sites/6/2020/11/Roborock-S6-robotic-vacuum-and-mop-02.jpg?quality=82&strip=all,2020-11-25T21:46:00Z,"Today we are taking a closer look at the Roborock S6 Pure robotic vacuum and mop, now available in black for $359.99 (Reg. $599) for 9to5Mac readers. 
Designed to offer users a completely customizab",9to5Mac,technology
394,,Five ways to check if apps are optimized for M1 Macs - 9to5Mac,This guide with five options covers how to check Universal macOS apps that feature official support for Apple Silicon for your M1 Mac.,https://9to5mac.com/2020/11/25/check-univseral-macos-apps-m1-support/,https://9to5mac.com/wp-content/uploads/sites/6/2020/11/check-universal-macos-app-m1-optimized.jpg?quality=82&strip=all,2020-11-25T21:39:00Z,"Now that M1 Macs are available and developers are updating their apps for official M1 support, you might be trying to figure out which of your apps (as well as ones you might want) are optimized for ",9to5Mac,technology
396,,Best Gifts Under $50 for Cord Cutters 2020 - Cord Cutters News,"With the biggest shopping day of the year coming up, we’re back with another gift guide to help you get some gift ideas to check all the names off your list. This one includes streaming devices, gifts for kids, practical purchases, and some just for fun. Chec…",https://www.cordcuttersnews.com/best-gifts-under-50-for-cord-cutters-2020/,https://www.cordcuttersnews.com/wp-content/uploads/2020/11/Gift-Guide-Gifts-Under-50-1-1024x683.jpg,2020-11-25T20:04:07Z,"Skip to content
With the biggest shopping day of the year coming up, we’re back with another gift guide to help you get some gift ideas to check all the names off your list. This one includes stream","Cord Cutters News, LLC",technology
397,Patricia Hernandez,Pokémon Sword and Shield fans are begging Game Freak for longer battles - Polygon,"In Pokémon Sword and Shield, Game Freak has implemented a 20-minute time limit for 6 vs 6 single battles — which many content creators and personalities say is nowhere near enough to actually finish a fight. Often, battles end without all monsters being knock…",https://www.polygon.com/2020/11/25/21719638/pokemon-sword-shield-nintendo-switch-bring-back-timer-20-minute-limitation-competitive,https://cdn.vox-cdn.com/thumbor/82UWoYXgbPeo21c5N4gqHgjs7ZA=/192x0:1903x896/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22121844/p28_04.jpg,2020-11-25T20:01:46Z,"It used to be that, while fighting other players in Pokémon games, you were given 60 minutes to finish the duel. But in Pokémon Sword and Shield, a standard six-on-six battle is afforded a measly 20-",Polygon,technology
398,https://www.facebook.com/13ericralph31,"SpaceX ‘go’ for 50,000-t Starship launch debut after static fire, Elon Musk says - Teslarati","CEO Elon Musk says that SpaceX’s first fully-assembled Starship prototype is on track for its 15-kilometer (~50,000 ft) launch debut after completing a second three-engine static fire test on Tuesday. Starship serial number 8’s (SN8) three Raptor engines igni…",https://www.teslarati.com/spacex-go-for-50000-t-starship-launch-debut/,https://www.teslarati.com/wp-content/uploads/2020/11/Starship-Boca-Chica-112420-NASASpaceflight-bocachicagal-SN8-static-fire-4-4.jpg,2020-11-25T19:55:14Z,"CEO Elon Musk says that SpaceX’s first fully-assembled Starship prototype is on track for its 15-kilometer (~50,000 ft) launch debut after completing a second three-engine static fire test on Tuesday",Teslarati,technology
399,Kellen,Galaxy Buds+ Black Friday Deal is Here: Pay Only $90 - Droid Life,"Samsung may have several pairs of wireless buds available, but we still consider the regular Galaxy Buds+ to be our favorites. You just can’t beat the fit and sound that these little guys produce, plus the battery life is insane. For Black Friday, Samsung wil…",https://www.droid-life.com/2020/11/25/galaxy-buds-black-friday-deal-is-here/,https://www.droid-life.com/wp-content/uploads/2020/02/Galaxy-Buds-Plus-4-of-7-600x315-cropped.jpg,2020-11-25T19:45:00Z,"Samsung may have several pairs of wireless buds available, but we still consider the regular Galaxy Buds+ to be our favorites. You just can’t beat the fit and sound that these little guys produce, pl",Droid Life,technology
400,Joanna Nelius,Reminder: Zoom Will Lift Its 40-Minute Cap on Thanksgiving - Gizmodo,Zoom is lifting the 40 minute time limit it typically imposes on free calls for Thanksgiving.,https://gizmodo.com/reminder-zoom-will-lift-its-40-minute-cap-on-thanksgiv-1845756123,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/judgtzgoqdawhliwtwmj.jpg",2020-11-25T19:40:00Z,"The holidays are stressful enough during a normal year. Cooking a giant turkey plus what feels like a million sides. Traveling for hours in atrocious freeway traffic, or battling TSA lines at the air",Gizmodo.com,technology
401,Julia Lee,Animal Crossing: New Horizons Turkey Day event guide - List of recipes and ingredients - Polygon,"On Nov. 26 from 9 a.m. until midnight, Animal Crossing: New Horizons players can find Franklin the turkey in their plazas looking for some Turkey Day help.",https://www.polygon.com/animal-crossing-new-horizons-switch-acnh-guide/21719484/turkey-day-event-recipes-secret-ingredients-diy-recipes,https://cdn.vox-cdn.com/thumbor/BogkvuMzNXRF-04l0f4XsM1v9Kg=/0x38:1920x1043/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22047829/Switch_ACNH_2020_DecUpdate_SCRN_01.jpg,2020-11-25T19:38:33Z,"Turkey Day is Animal Crossing: New Horizons equivalent to Thanksgiving, featuring Franklin the turkey chef. (Hes a turkey who is a chef, not a chef who cooks turkey.)
On Nov. 26 from 9 a.m. until mi",Polygon,technology
402,Ash Parrish,"In Hyrule Warriors: Age of Calamity, Nintendo Refuses To Acknowledge BotW’s Darkness - Kotaku","I had high hopes for Hyrule Warriors: Age of Calamity, particularly for its story. As a prequel, it promised to tell a more in-depth tale of the fight against Ganon 100 years before Legend of Zelda: Breath of the Wild. But AoC failed that expectation in nearl…",https://kotaku.com/in-hyrule-warriors-age-of-calamity-nintendo-refuses-t-1845757197,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/glrviiwarqy5ihluqgcu.jpg",2020-11-25T19:30:00Z,"I had high hopes for Hyrule Warriors: Age of Calamity, particularly for its story. As a prequel, it promised to tell a more in-depth tale of the fight against Ganon 100 years before Legend of Zelda: ",Kotaku,technology
403,Chris Pereira,Xbox Series X/S And Xbox One Games Discounted In Big Xbox Live Black Friday Sale - GameSpot,"Hundreds of digital Xbox games are on sale right now, making this the perfect time to stock up.",https://www.gamespot.com/articles/xbox-series-x-s-and-xbox-one-games-discounted-in-big-xbox-live-black-friday-sale/1100-6484676/,https://gamespot1.cbsistatic.com/uploads/screen_kubrick/123/1239113/3763010-xbox.jpg,2020-11-25T19:28:00Z,"Microsoft has kicked off Xbox Live's annual Black Friday sale, and as always, the sheer number of games on sale is overwhelming. Hundreds of games and pieces of DLC are now on sale, and while the bul",GameSpot,technology
404,,Square Enix confirms Avengers missed expectations - GamesIndustry.biz,"Publisher hopes ""to make up for slow initial sales"" with new content in coming months",https://www.gamesindustry.biz/articles/2020-11-25-square-enix-confirms-avengers-missed-expectations,https://images.eurogamer.net/2020/articles/2020-11-25-19-14/avengers.jpg,2020-11-25T19:22:53Z,"Share this article
Companies in this article
Square Enix
It wasn't difficult to guess that Marvel's Avengers didn't live up to Square Enix's expectations by looking at its first-half financial rep",GamesIndustry.biz,technology
405,,Hands-on: Google Assistant works better on Fitbit than most Wear OS watches - 9to5Google,"Google Assistant has just arrived on the latest Fitbit smartwatches, but despite the barebones hardware, it runs better than on Google's own Wear OS.",https://9to5google.com/2020/11/25/fitbit-google-assistant/,https://9to5google.com/wp-content/uploads/sites/4/2020/11/fitbit_google_assistant_1.jpg?quality=82&strip=all,2020-11-25T19:12:00Z,"Google Assistant is a powerful tool, but it’s only ever been available on the wrist via the company’s own Wear OS. Now, Google Assistant has arrived on Fitbit, and somewhat annoyingly, it works incre",9to5google.com,technology
407,Evan Valentine,The Legend of Zelda Makes Anime Comeback with Studio Ghibli Crossover - ComicBook.com,"The Legend of Zelda has easily earned its place as one of the biggest franchises in Nintendo's library, joining the likes of Super Mario Bros, Metroid, and Pokemon, but the series has yet to receive an anime adaptation of its own, with one fan taking matters …",https://comicbook.com/anime/news/the-legend-of-zelda-studio-ghibli-crossover-art/,https://media.comicbook.com/2020/11/studio-ghibli-zelda-fusion-art-1246565-1280x0.jpeg,2020-11-25T18:59:00Z,"The Legend of Zelda has easily earned its place as one of the biggest franchises in Nintendo's library, joining the likes of Super Mario Bros, Metroid, and Pokemon, but the series has yet to receive ",ComicBook.com,technology
408,Michael McWhertor,Cuphead’s Delicious Last Course DLC delayed to 2021 - Polygon,"Studio MDHR announces a delay for Cuphead’s final DLC, The Delicious Last Course, citing COVID and quality concerns. The add-on is now coming to Nintendo Switch, PlayStation 4, Windows PC (via Steam and GOG), and Xbox One in 2021.",https://www.polygon.com/2020/11/25/21719606/cuphead-dlc-delicious-last-course-delayed-2021,https://cdn.vox-cdn.com/thumbor/x7BNh_fkRTaZLtfNqjua7Hc8FJc=/0x25:1280x695/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/18276204/maxresdefault__4_.jpg,2020-11-25T18:55:14Z,Studio MDHR says it wont compromise on quality for DLC,Polygon,technology
409,,Square Enix will allow most employees to work from home permanently - Engadget,Game developer and publisher Square Enix says it will allow the majority of its employees to work from home on a permanent basis starting in December.,https://www.engadget.com/square-enix-permanent-work-from-home-policy-183024319.html,https://o.aolcdn.com/images/dims?resize=1200%2C630&crop=1200%2C630%2C0%2C0&quality=95&image_uri=https%3A%2F%2Fs.yimg.com%2Fos%2Fcreatr-uploaded-images%2F2020-11%2Ff66108f0-2f47-11eb-afdd-f902b747224a&client=amp-blogside-v2&signature=107016fa9d85b5b220937598a02bb008b7b30467,2020-11-25T18:45:06Z,"Square says it’s implementing a permanent work-from-home program for several reasons. To start, it expects the program will lead to greater productivity, and help its employees achieve an improved wo",Engadget,technology
410,Allen Ngo,Gamestop will start selling Vizio TVs with FreeSync and variable refresh rate even though the Playstation 5 doesn't support them - Notebookcheck.net,The Vizio-Gamestop partnership might be more beneficial to the Microsoft XBox series than for the Sony PS5 at least in the short term. The TV maker is pushing hard to make it the brand of choice for console gamers.,https://www.notebookcheck.net/Gamestop-will-start-selling-Vizio-TVs-with-FreeSync-and-variable-refresh-rate-even-though-the-Playstation-5-doesn-t-support-them.506090.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/PX_right.png,2020-11-25T18:26:28Z,"Irvine, CA  November XX, 2020  Today, VIZIO, Inc. announces that its award-winning TVs and sound bars are available for purchase at GameStop.com. The #1 American-based TV brand1 and Americas #1 Sound",Notebookcheck.net,technology
411,Gary Gastelu,TikTok star Nathan Apodaca 'ghosts' free Nissan pickup for a Chevrolet Silverado - Fox News,TikTok sensation Nathan Apodaca has traded the Nissan Frontier pickup Ocean Spray gave him for a Chevrolet Silverado.,https://www.foxnews.com/auto/dreams-tiktok-nathan-apodaca-nissan-chevrolet,https://static.foxnews.com/foxnews.com/content/uploads/2020/11/apo.jpg,2020-11-25T17:51:01Z,"TikTok phenomenon Nathan Apodaca just said “Thank U, next” to the midsize Nissan Frontier pickup that Ocean Spray gifted him after he went viral on the social media platform skateboarding while drink",Fox News,technology
413,Máté Petrány,"Ferrari's New Track Toy Is a De-Restricted Race Car Making 2,200 Pounds of Downforce at 143 MPH - The Drive","And since it doesn't have any rules to abide by, it makes 690 horsepower.",https://www.thedrive.com/news/37835/ferraris-new-track-toy-is-a-de-restricted-race-car-making-2200-pounds-of-downforce-at-143-mph,https://api.thedrive.com/wp-content/uploads/2020/11/2020_11_Ferrari_488GT_3-4_FRONTE04.jpg?quality=85,2020-11-25T17:15:50Z,"The Ferrari 488 GTEs competing in the FIA World Endurance Championship, along with the 488 GT3s in other GT races, are all limited to somewhere just north of 500 horsepower by their ECUs and intake a",The Drive,technology
414,Lee Neikirk,"Black Friday 2020: The best Amazon deals on Sony, Kindle, Bose, and more - USA TODAY","Amazon is running Black Friday deals all week, and there's already a bunch to choose from. Get the best Amazon deals on Sony, Kindle, Bose, and more.",https://www.usatoday.com/story/tech/reviewedcom/2020/11/25/black-friday-2020-best-amazon-deals-sony-kindle-bose-and-more/6368740002/,"https://www.gannett-cdn.com/presto/2020/11/25/USAT/a25d76c1-d22f-407b-8601-75a21c4d1911-wireless-connection.jpg?crop=3978,2238,x0,y0&width=3200&height=1680&fit=bounds",2020-11-25T16:47:00Z,"The best Black Friday 2020 Amazon deals
 (Photo: Reviewed / Jackson Ruckar)
Recommendations are independently chosen by Revieweds editors. Purchases you make through our links may earn us a commiss",USA Today,technology
415,Christian Cooper,How to Opt-Out of Amazon Sidewalk - How-To Geek,"Amazon Sidewalk is a wireless standard that has advantages over a Wi-Fi or Bluetooth connection. However, there are privacy concerns, as it enables your smart home devices (such as Echo and Alexa speakers) to communicate with others outside of your home. Here…",https://www.howtogeek.com/702485/how-to-opt-out-of-amazon-sidewalk/,https://www.howtogeek.com/thumbcache/2/200/e72d5a0a501c8e2df61ffe1ed11900fa/wp-content/uploads/2019/06/stock-lede-amazon.png,2020-11-25T16:45:58Z,"Amazon Sidewalk is a wireless standard that has advantages over a Wi-Fi or Bluetooth connection. However, there are privacy concerns, as it enables your smart home devices (such as Echo and Alexa spe",How-To Geek,technology
